Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","840","United States of America","5510","Production","21512","Cattle fat, unrendered","2011","2011","tonnes","713997.26","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21512","Cattle fat, unrendered","2012","2012","tonnes","710782.94","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21512","Cattle fat, unrendered","2013","2013","tonnes","703180.13","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21512","Cattle fat, unrendered","2014","2014","tonnes","697782.36","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21512","Cattle fat, unrendered","2015","2015","tonnes","645242.87","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21512","Cattle fat, unrendered","2016","2016","tonnes","686395.64","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21512","Cattle fat, unrendered","2017","2017","tonnes","712418.46","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21512","Cattle fat, unrendered","2018","2018","tonnes","731052.13","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21512","Cattle fat, unrendered","2019","2019","tonnes","738733.45","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21512","Cattle fat, unrendered","2020","2020","tonnes","738963.46","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2010","2010","tonnes","1196395","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2011","2011","tonnes","1124818","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2012","2012","tonnes","1232048","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2013","2013","tonnes","1271050","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2014","2014","tonnes","1222930","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2015","2015","tonnes","1290330","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2016","2016","tonnes","1357466","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2017","2017","tonnes","1336220","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2018","2018","tonnes","1214450","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2019","2019","tonnes","1209731","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01213","Cauliflowers and broccoli","2020","2020","tonnes","1131056","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01199.90","Cereals n.e.c.","2010","2010","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01199.90","Cereals n.e.c.","2011","2011","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01199.90","Cereals n.e.c.","2012","2012","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01199.90","Cereals n.e.c.","2013","2013","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01199.90","Cereals n.e.c.","2014","2014","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01199.90","Cereals n.e.c.","2015","2015","tonnes","0","M","Missing value (data cannot exist, not applicable)"
