Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01341","Apples","2012","2012","tonnes","3536","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01341","Apples","2013","2013","tonnes","800","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01341","Apples","2014","2014","tonnes","3200.75","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01341","Apples","2015","2015","tonnes","20297.39","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01341","Apples","2016","2016","tonnes","16035.19","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01341","Apples","2017","2017","tonnes","14722.71","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01341","Apples","2018","2018","tonnes","10645.19","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01341","Apples","2019","2019","tonnes","11040.71","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01341","Apples","2020","2020","tonnes","9581.87","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01343","Apricots","2010","2010","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01343","Apricots","2012","2012","tonnes","34","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01343","Apricots","2018","2018","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01343","Apricots","2011","2011","tonnes","52","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01343","Apricots","2012","2012","tonnes","75","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01343","Apricots","2013","2013","tonnes","25","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01343","Apricots","2014","2014","tonnes","7.26","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01343","Apricots","2015","2015","tonnes","53.13","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01343","Apricots","2016","2016","tonnes","29.74","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01343","Apricots","2017","2017","tonnes","2717.12","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01343","Apricots","2018","2018","tonnes","16.26","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2010","2010","tonnes","54","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2011","2011","tonnes","45","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2012","2012","tonnes","3","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2013","2013","tonnes","35","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2014","2014","tonnes","40","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2015","2015","tonnes","99.08","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2016","2016","tonnes","91.26","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2017","2017","tonnes","9.42","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2018","2018","tonnes","0.8","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2019","2019","tonnes","42.03","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21419.01","Apricots, dried","2020","2020","tonnes","43.23","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21419.01","Apricots, dried","2010","2010","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21419.01","Apricots, dried","2013","2013","tonnes","9","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21419.01","Apricots, dried","2014","2014","tonnes","0.24","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21419.01","Apricots, dried","2015","2015","tonnes","6.3","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21419.01","Apricots, dried","2017","2017","tonnes","9.79","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21419.01","Apricots, dried","2018","2018","tonnes","7.17","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21419.01","Apricots, dried","2019","2019","tonnes","72.27","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21419.01","Apricots, dried","2020","2020","tonnes","18.62","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01379.01","Areca nuts","2016","2016","tonnes","1.07","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01379.01","Areca nuts","2019","2019","tonnes","6.74","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01211","Asparagus","2020","2020","tonnes","67.84","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01211","Asparagus","2010","2010","tonnes","21","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01211","Asparagus","2011","2011","tonnes","13","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01211","Asparagus","2013","2013","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01211","Asparagus","2018","2018","tonnes","7","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5908","Export Quantity","02132","Asses","2011","2011","Head","3","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5908","Export Quantity","02132","Asses","2013","2013","Head","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5908","Export Quantity","02132","Asses","2014","2014","Head","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5908","Export Quantity","02132","Asses","2015","2015","Head","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5908","Export Quantity","02132","Asses","2016","2016","Head","61","A","Official figure"
